matricule,serie_bac,wilaya_bac,moyenne_bac,sexe,english,french,his_geo,arabic_literature,maths,philosophy,physics,primary_module,islamic_science
38003045,N05,8,9.0,FEMININ,6.5,3.0,10.0,9.5,4.5,11.0,7.5,13.0,13.5
37049376,N03,31,16.03,FEMININ,16.0,7.5,16.5,12.0,17.5,13.5,18.5,17.0,19.0
31012873,N05,15,14.0,MASCULIN,10.5,14.5,17.0,17.0,18.5,19.0,15.0,11.5,7.5
37022213,N03,13,11.58,MASCULIN,6.5,9.5,12.0,7.5,8.5,5.0,17.0,13.0,18.0
33018914,N03,10,10.32,MASCULIN,7.0,5.0,14.5,8.0,8.5,11.5,11.0,10.0,16.5
31013449,N03,15,13.41,FEMININ,12.5,12.5,15.5,12.5,9.5,11.0,14.5,14.0,15.5
35024219,N03,5,14.31,FEMININ,17.5,12.5,16.0,14.0,12.0,9.0,15.0,16.5,14.5
33043662,N03,34,12.68,FEMININ,8.0,4.5,12.0,13.0,15.0,4.5,14.5,13.5,18.0
39046813,N03,30,12.59,FEMININ,11.0,6.5,17.5,13.0,14.0,13.0,10.5,11.0,17.5
35005825,N03,5,10.52,FEMININ,9.0,10.0,10.0,14.5,4.5,9.5,8.5,12.5,18.5
35046555,N03,19,15.07,FEMININ,11.0,13.0,14.5,15.0,20.0,12.5,13.0,14.5,17.0
32004401,N03,2,9.78,MASCULIN,10.5,7.0,7.0,12.5,9.5,5.5,7.5,11.0,12.5
38014700,N03,14,10.32,FEMININ,8.5,6.5,10.0,16.5,7.5,12.0,11.5,7.0,15.0
31030696,N04,35,9.53,FEMININ,11.5,4.5,10.5,10.5,13.5,5.5,4.5,6.0,15.5
35051496,N03,19,10.77,FEMININ,4.0,2.5,15.0,14.0,10.5,9.5,10.5,10.0,18.0
33020301,N05,10,10.52,FEMININ,4.5,4.5,8.5,6.5,9.0,4.5,11.0,17.5,12.0
39070881,N03,39,11.89,MASCULIN,5.0,2.5,16.0,14.0,6.5,8.0,17.0,13.0,19.0
39055832,N03,30,10.78,FEMININ,8.0,8.0,10.5,13.0,11.5,13.0,9.5,8.0,17.0
35047642,N03,19,10.66,FEMININ,6.0,7.5,8.0,15.5,15.0,4.0,7.5,9.5,17.0
32013163,N03,2,15.33,MASCULIN,14.5,12.0,12.5,13.5,20.0,6.5,19.5,13.0,16.5
39081500,N03,47,9.2,FEMININ,9.0,9.0,15.0,12.5,2.5,10.0,6.5,9.5,16.5
32056626,N03,42,12.58,FEMININ,11.0,10.5,9.0,15.5,11.5,11.5,14.0,13.0,11.5
34066937,N03,43,9.38,MASCULIN,7.5,7.5,10.5,9.5,5.5,5.5,6.0,13.5,17.0
33003350,N03,6,14.62,FEMININ,14.5,13.0,16.0,13.5,16.0,8.5,17.5,10.5,20.0
34072185,N03,43,12.21,MASCULIN,13.5,10.5,13.5,15.0,11.0,6.5,15.0,8.5,16.5
35026521,N03,5,11.58,FEMININ,14.5,16.0,13.5,13.5,8.0,10.0,7.5,10.5,19.5
33019122,N03,10,11.8,FEMININ,14.0,17.5,11.5,14.0,8.0,9.5,11.0,11.0,13.5
39088252,N04,47,9.75,MASCULIN,8.0,6.0,11.0,8.5,7.5,9.0,13.5,6.5,12.0
36048188,N03,41,10.55,FEMININ,8.5,7.5,14.0,11.0,8.0,10.5,8.0,11.5,17.0
33010344,N04,6,10.92,MASCULIN,17.5,17.5,8.0,9.5,13.5,2.5,9.0,2.0,10.0
32041152,N03,26,11.37,FEMININ,15.5,9.5,10.5,15.0,13.0,8.0,7.5,9.0,16.5
31052924,N03,16,15.17,FEMININ,16.5,17.0,10.5,16.5,16.5,9.0,16.5,13.5,17.0
39025707,N05,17,12.93,FEMININ,4.5,5.0,14.0,8.0,15.0,9.0,13.0,18.5,12.0
38041666,N05,29,11.09,MASCULIN,7.5,7.5,11.5,9.5,11.0,8.0,7.0,16.0,15.0
31053948,N03,16,15.84,FEMININ,17.0,13.5,18.0,17.5,18.0,14.0,18.0,11.0,18.0
35034374,N03,7,10.43,FEMININ,5.5,8.0,14.5,14.5,8.0,8.5,7.5,10.5,18.0
31037130,N03,35,17.16,FEMININ,14.5,17.5,17.0,16.0,19.5,12.0,19.0,15.5,20.0
32013477,N03,2,14.58,FEMININ,10.0,8.5,16.0,15.5,13.0,9.5,18.0,16.5,15.5
37003056,N05,1,13.14,MASCULIN,6.5,7.5,17.0,15.0,11.0,7.5,11.0,18.5,16.5
36035888,N05,24,13.41,MASCULIN,7.5,5.5,15.0,12.5,14.0,11.5,9.5,18.0,19.5
34029359,N03,25,16.47,FEMININ,17.0,15.0,17.0,16.0,16.0,13.0,19.0,14.5,20.0
31018608,N03,15,11.49,FEMININ,13.5,13.0,11.5,16.0,6.5,8.0,12.0,8.0,17.0
34075346,N03,43,12.68,FEMININ,10.0,8.5,15.5,11.0,15.0,9.0,15.5,9.0,19.0
36044890,N03,36,13.48,FEMININ,13.0,15.0,10.0,14.0,15.5,14.0,9.5,13.5,16.5
35035974,N03,7,15.48,FEMININ,13.0,13.5,16.5,16.5,18.0,12.5,15.0,14.0,17.5
33053086,N03,34,11.2,MASCULIN,7.5,6.0,14.0,14.0,10.0,7.5,10.0,12.5,15.0
37070765,N05,48,10.66,MASCULIN,9.0,4.5,17.0,12.0,12.5,2.5,7.0,12.0,15.5
31066494,N03,16,10.52,FEMININ,9.0,11.5,7.5,9.0,9.0,6.5,14.0,9.0,16.0
32038711,N03,26,15.81,FEMININ,16.5,12.0,17.0,11.0,16.5,9.0,19.0,16.0,20.0
31053001,N03,16,14.71,FEMININ,13.5,16.0,10.5,15.5,17.5,13.0,15.0,13.0,14.5
34045744,N03,25,10.45,MASCULIN,11.5,11.5,9.5,6.0,7.0,7.5,15.5,9.5,14.5
36035560,N03,24,9.42,FEMININ,4.5,2.5,8.5,7.5,11.5,6.0,7.5,13.0,12.5
38001960,N03,8,9.99,FEMININ,12.5,7.5,14.5,13.5,2.5,11.0,10.0,9.5,14.5
33047326,N03,34,14.71,FEMININ,11.5,13.0,16.5,15.0,19.0,3.0,12.5,16.5,18.5
31070149,N03,16,13.24,FEMININ,12.0,10.0,13.0,14.0,13.0,18.5,15.0,9.5,19.0
35076348,N03,28,13.65,MASCULIN,5.5,7.0,14.0,8.0,15.0,9.5,18.5,15.5,16.5
36035201,N03,24,11.58,FEMININ,4.0,8.5,13.5,9.5,17.5,4.5,6.5,15.0,14.0
32004300,N03,2,11.11,FEMININ,12.0,13.0,12.0,12.0,10.5,13.0,7.5,9.0,17.0
35087486,N03,28,12.13,FEMININ,17.0,9.0,17.0,17.0,7.0,14.0,9.5,10.5,17.5
31082801,N03,16,14.99,FEMININ,8.5,10.0,13.0,14.0,19.0,13.5,16.5,14.5,18.0
38026834,N03,20,15.77,FEMININ,16.5,13.0,17.0,17.0,15.5,13.0,18.5,13.5,16.5
37022389,N03,13,16.16,FEMININ,15.5,13.0,17.0,17.0,15.5,15.0,18.0,15.0,19.5
32034021,N03,9,12.21,FEMININ,4.5,9.0,10.5,13.5,12.0,9.5,14.5,12.5,19.5
38073755,N03,38,12.74,FEMININ,10.5,15.0,14.0,14.0,14.5,4.5,14.5,8.5,18.5
37019986,N03,13,10.95,FEMININ,16.0,13.5,10.0,16.5,7.0,4.0,6.0,12.5,18.0
39043659,N03,17,11.36,FEMININ,9.5,4.0,8.0,12.0,16.5,10.5,18.0,4.0,16.5
31067044,N05,16,13.58,FEMININ,12.5,17.5,12.0,13.0,14.5,5.5,11.5,16.0,14.5
32043673,N03,26,9.93,MASCULIN,5.5,7.5,14.0,14.0,7.5,8.5,10.5,8.0,14.0
31092007,N03,16,10.67,MASCULIN,8.5,6.0,13.0,10.0,11.0,10.0,10.0,10.0,16.0
32014243,N03,2,11.75,FEMININ,13.0,10.5,15.5,12.5,10.0,10.5,8.0,12.5,16.5
33057240,N04,34,12.48,FEMININ,12.0,12.0,10.0,11.5,11.5,6.5,15.0,10.0,18.5
37042866,N05,31,9.42,FEMININ,7.5,12.0,9.0,7.5,8.5,8.0,2.5,15.5,11.5
32051067,N03,42,14.8,FEMININ,10.5,15.5,15.0,13.5,18.5,8.0,16.0,13.5,17.5
38000798,N03,8,10.81,FEMININ,14.5,11.0,10.5,12.0,10.5,7.5,8.5,10.5,12.5
36017585,N03,21,15.17,FEMININ,15.0,13.5,17.5,16.5,15.5,9.5,17.0,12.5,19.0
35048109,N03,19,9.52,FEMININ,10.5,11.5,11.5,13.0,8.5,5.5,8.5,6.5,13.0
35039957,N03,7,11.24,FEMININ,10.0,8.0,7.0,14.0,13.0,10.5,9.5,11.5,11.5
31064775,N03,16,11.33,FEMININ,15.0,9.5,15.0,16.0,16.0,4.0,10.5,5.5,14.0
38022131,N05,14,12.75,MASCULIN,4.0,7.0,12.0,11.5,15.0,4.5,14.0,17.5,11.0
39001998,N03,3,11.47,MASCULIN,12.5,6.5,10.5,13.0,11.5,8.5,11.5,11.0,15.0
37045027,N03,31,10.5,FEMININ,6.0,9.5,12.5,14.0,7.5,5.0,10.0,11.5,16.0
35037939,N03,7,9.78,FEMININ,12.5,9.0,12.5,14.5,5.0,7.5,9.0,7.5,17.0
37081463,N03,48,11.26,MASCULIN,12.0,5.0,17.0,14.5,3.5,10.5,12.5,11.0,20.0
35061605,N03,19,12.47,FEMININ,14.0,10.5,9.5,16.0,13.0,12.0,13.0,8.5,17.5
38073502,N03,38,14.61,FEMININ,11.5,10.5,14.5,16.0,15.5,7.0,15.5,16.0,16.5
35061355,N03,19,12.85,FEMININ,8.5,9.0,12.0,15.0,14.0,11.0,14.0,11.0,18.0
39062573,N03,39,16.7,FEMININ,15.5,9.5,19.0,15.5,18.0,14.5,19.5,17.5,13.5
34005803,N03,4,11.43,FEMININ,7.0,5.5,10.0,13.5,13.5,4.0,14.0,11.0,13.5
35089366,N03,28,12.85,FEMININ,17.0,11.5,15.0,14.5,13.0,11.0,9.0,12.0,16.0
34064669,N03,43,9.1,FEMININ,4.5,7.0,7.0,8.5,11.0,9.0,6.5,11.0,11.0
37022248,N03,13,16.82,MASCULIN,13.0,10.0,18.5,18.0,19.5,14.5,19.5,15.0,18.5
39001992,N03,3,10.56,MASCULIN,6.0,7.5,13.5,10.0,11.0,10.5,11.0,8.5,16.0
36045789,N03,36,13.35,FEMININ,8.0,4.0,16.0,15.0,14.5,8.0,16.5,12.0,18.5
33030145,N03,10,10.53,MASCULIN,17.0,15.0,11.5,10.0,7.0,6.5,10.0,10.5,9.5
32029800,N03,9,12.44,FEMININ,15.5,11.5,12.5,15.0,13.0,11.5,9.5,10.0,17.5
35030068,N03,7,13.95,MASCULIN,5.5,7.5,13.0,14.0,17.0,7.5,19.0,12.5,17.5
36054676,N04,41,12.12,FEMININ,4.5,6.0,16.5,8.5,17.5,5.5,10.5,10.5,18.0
34039523,N03,25,15.58,FEMININ,14.0,14.5,14.5,13.5,13.0,12.5,17.5,18.0,18.5
31009566,N04,15,12.67,FEMININ,14.5,17.5,12.0,16.0,8.5,11.0,12.5,6.0,18.0
31087317,N03,16,13.16,FEMININ,13.5,14.5,13.0,13.5,13.5,7.5,12.0,12.5,18.5
32068087,N03,44,10.38,MASCULIN,11.5,10.5,15.0,9.5,12.5,8.0,8.5,5.5,18.0
32021500,N03,9,10.85,FEMININ,7.5,9.5,13.0,12.0,7.5,7.0,11.0,13.0,13.5
32058157,N03,44,15.83,MASCULIN,12.5,11.0,16.0,18.0,19.5,4.5,18.5,15.0,18.5
35049700,N05,19,12.96,FEMININ,17.0,13.0,14.0,13.0,11.5,8.5,11.5,13.5,17.0
32009107,N03,2,11.43,MASCULIN,5.0,3.5,13.5,14.0,10.5,8.5,13.0,11.5,17.0
38002889,N03,8,9.91,MASCULIN,7.5,5.0,11.0,9.0,12.0,4.5,11.0,8.0,16.0
31028007,N03,35,11.38,MASCULIN,5.5,2.5,10.5,10.0,11.0,5.0,16.5,12.5,17.5
37011942,N05,13,10.53,MASCULIN,7.0,12.5,5.0,4.5,8.0,1.0,16.0,14.0,11.5
32057712,N03,42,10.57,FEMININ,9.0,5.5,15.5,13.0,6.0,7.0,11.0,11.5,15.5
31075555,N03,16,14.58,FEMININ,15.0,16.5,10.0,17.0,17.0,4.5,14.5,14.5,16.5
38034731,N03,22,14.17,FEMININ,11.5,8.0,13.5,12.5,17.5,10.5,14.5,14.5,17.5
37019971,N03,13,9.6,MASCULIN,7.0,6.0,11.0,12.5,9.0,5.0,8.5,9.0,16.0
33000812,N03,6,10.79,FEMININ,2.5,9.5,8.0,12.0,12.0,7.0,15.5,10.5,13.5
34020015,N03,12,9.0,MASCULIN,7.5,9.5,15.0,14.5,7.0,13.5,7.5,3.5,11.5
35063005,N03,19,10.5,FEMININ,11.5,8.0,9.5,11.0,11.5,6.0,10.0,10.0,13.5
39078828,N03,47,10.21,FEMININ,10.5,4.5,11.5,15.0,9.0,9.0,11.5,8.5,9.0
39082061,N05,47,10.93,MASCULIN,5.0,6.0,10.5,14.0,5.0,6.5,8.5,19.0,15.0
36056720,N03,41,10.13,FEMININ,5.0,6.5,11.0,17.0,7.5,9.0,7.5,10.0,18.0
36001209,N03,21,17.46,FEMININ,15.0,12.5,16.0,17.5,19.5,15.0,19.0,18.0,17.0
39079474,N04,47,15.06,MASCULIN,17.5,10.0,15.0,16.0,13.5,6.5,18.5,17.0,17.0
32073190,N03,44,12.32,FEMININ,15.0,10.0,12.5,16.5,13.0,10.5,8.5,10.0,19.0
38046840,N05,29,15.85,FEMININ,17.0,15.0,17.0,16.0,14.0,12.0,12.5,20.0,18.5
33034022,N05,18,9.4,MASCULIN,2.0,4.0,7.0,10.5,6.0,8.5,8.0,16.0,12.0
31072589,N03,16,12.28,MASCULIN,5.0,15.5,11.5,11.0,17.0,3.5,16.5,9.0,12.0
39006154,N03,3,14.54,FEMININ,16.0,15.5,16.5,15.5,17.0,10.5,12.0,13.0,15.5
38028958,N03,20,10.73,MASCULIN,7.0,9.5,13.5,15.0,11.0,6.5,11.0,8.5,11.5
37075711,N03,48,9.34,FEMININ,9.0,7.5,9.0,9.5,11.5,5.0,10.0,8.0,13.0
35081722,N03,28,11.17,FEMININ,6.0,5.5,14.5,16.5,13.0,6.0,5.5,13.5,18.5
38070596,N03,38,9.5,MASCULIN,13.5,9.5,13.0,14.0,6.5,4.5,6.5,8.5,14.5
35005016,N03,5,10.13,FEMININ,11.0,7.0,14.0,14.5,7.5,9.0,5.5,11.5,13.0
31077051,N03,16,15.13,FEMININ,10.5,11.0,14.0,17.5,19.5,3.5,14.5,16.0,19.5
35049454,N03,19,11.36,FEMININ,6.5,6.5,13.5,13.0,10.5,5.5,13.0,12.5,13.0
36001288,N03,21,10.18,FEMININ,10.0,7.5,12.0,11.0,7.0,12.0,12.0,8.0,15.5
35075948,N03,28,10.61,MASCULIN,5.5,3.0,13.0,12.0,12.0,7.0,13.5,7.5,17.5
31032045,N03,35,11.15,FEMININ,17.0,16.5,11.0,10.5,6.5,5.5,11.0,11.5,14.5
39002372,N03,3,15.33,FEMININ,17.5,13.5,15.0,19.5,14.0,9.0,14.5,16.0,17.0
31030106,N03,35,11.02,MASCULIN,6.0,10.0,14.0,15.5,9.5,6.0,8.5,11.5,19.5
33010385,N04,6,12.41,FEMININ,10.0,12.5,12.0,17.5,12.0,8.0,11.5,10.0,16.5
35075219,N03,19,15.07,FEMININ,13.5,12.5,18.0,14.5,17.0,13.0,15.0,13.0,19.0
37033970,N03,27,10.26,FEMININ,12.0,15.0,13.5,12.5,6.0,10.5,8.0,8.0,16.0
33041493,N03,34,11.3,FEMININ,5.0,5.5,11.0,10.5,10.5,13.5,13.5,12.0,13.0
35026910,N03,5,15.63,MASCULIN,17.0,14.5,17.5,14.5,15.0,10.0,16.5,16.0,17.5
32068953,N03,44,11.77,FEMININ,13.0,5.5,10.5,16.5,10.0,13.0,10.0,11.0,17.5
35055449,N04,19,11.73,MASCULIN,9.5,10.0,13.0,14.0,10.0,8.0,12.5,9.5,17.5
36048461,N05,41,10.46,FEMININ,4.5,4.5,8.5,15.5,13.5,10.0,4.0,12.5,16.0
32033942,N03,9,9.74,FEMININ,11.5,9.0,13.5,12.5,10.5,6.5,6.5,8.0,15.5
34003140,N03,4,9.9,FEMININ,15.5,5.0,16.5,17.5,5.0,12.5,4.5,7.5,17.0
32004491,N04,2,10.97,FEMININ,14.0,12.5,13.0,15.5,6.5,9.5,8.5,13.0,16.0
37050499,N03,31,13.42,FEMININ,8.5,7.0,15.5,14.0,16.0,12.5,15.0,11.0,17.0
34033120,N03,25,11.23,FEMININ,12.5,13.5,12.5,8.5,9.5,8.5,12.5,10.5,13.0
31020663,N03,15,14.27,FEMININ,15.0,15.5,11.5,13.0,14.0,7.5,15.0,13.5,19.5
35042153,N03,7,10.45,FEMININ,17.0,13.5,12.0,14.5,8.5,8.0,6.5,9.0,10.0
31008898,N03,15,10.0,FEMININ,10.5,12.5,9.5,13.5,5.0,8.5,7.5,9.0,16.0
31066527,N03,16,14.88,FEMININ,13.0,9.0,15.5,18.5,17.5,11.0,17.5,11.0,17.5
31095112,N03,16,13.78,FEMININ,8.5,7.0,13.0,13.5,16.5,10.5,17.0,14.0,14.5
31047969,N04,16,14.93,MASCULIN,14.0,15.0,13.0,15.5,14.5,7.5,18.0,12.5,17.5
34003078,N03,4,11.01,FEMININ,9.5,7.5,14.5,9.0,12.0,10.0,10.5,9.5,15.5
33047216,N03,34,13.2,FEMININ,8.5,4.0,13.0,7.0,18.5,11.0,11.5,16.5,17.5
34030325,N03,25,9.07,FEMININ,16.5,14.0,8.0,12.0,4.5,6.0,3.5,10.5,12.5
39022757,N03,17,11.1,FEMININ,7.0,7.5,11.5,12.5,15.0,8.0,9.5,11.5,12.5
36002858,N05,21,11.02,FEMININ,1.5,4.0,15.0,12.5,11.0,2.0,8.5,17.0,13.5
38023297,N03,20,15.32,FEMININ,14.5,10.5,16.5,13.5,19.0,12.5,13.0,16.0,17.5
33044974,N04,18,10.38,MASCULIN,6.0,8.5,13.0,13.5,9.5,11.0,12.0,8.0,4.5
34018348,N03,12,10.62,MASCULIN,8.5,13.5,14.0,2.0,8.0,13.0,14.5,8.0,17.0
36034065,N03,24,11.91,MASCULIN,10.0,10.5,12.0,14.0,10.5,3.5,12.5,14.5,11.0
32019993,N04,9,17.22,FEMININ,16.0,15.0,14.5,13.0,20.0,16.0,19.5,14.5,18.0
35011230,N03,5,9.17,FEMININ,5.0,5.5,12.5,11.5,4.0,12.0,6.5,10.5,18.5
32018352,N03,9,11.45,FEMININ,13.0,11.5,9.0,14.5,10.0,6.5,10.0,11.0,17.5
35034893,N05,7,13.37,FEMININ,11.0,11.5,16.5,11.0,14.0,9.0,11.0,15.0,19.5
36036382,N03,24,11.58,FEMININ,8.5,7.5,13.0,13.0,7.5,15.0,10.5,13.0,16.5
31041061,N03,16,10.22,MASCULIN,5.5,5.0,6.5,12.0,13.5,5.0,13.5,7.5,14.0
35007647,N03,5,9.75,FEMININ,8.5,3.5,15.5,10.5,12.5,4.5,7.0,8.0,16.5
37015434,N03,13,10.52,FEMININ,7.5,8.5,12.5,18.5,10.0,6.5,5.5,11.5,16.5
37003447,N03,1,16.08,FEMININ,15.0,11.5,17.5,13.5,17.5,12.5,18.5,15.5,19.0
32075069,N03,44,9.7,FEMININ,8.5,6.0,13.5,16.5,4.0,9.5,7.0,10.0,16.5
39048831,N03,30,13.5,MASCULIN,15.0,9.5,14.0,11.5,16.5,8.5,12.0,15.5,11.0
35060717,N03,19,16.37,FEMININ,10.5,9.0,15.0,16.5,18.5,11.5,19.0,17.5,19.0
35026149,N03,5,15.63,FEMININ,18.5,12.0,17.0,15.0,13.5,10.5,17.5,16.0,19.0
31107570,N03,16,17.05,FEMININ,15.5,14.5,16.5,19.0,19.0,13.5,17.5,16.5,18.0
34037629,N03,25,14.46,FEMININ,11.5,11.5,16.0,16.0,15.0,12.0,15.5,13.5,16.0
35002761,N05,5,13.76,MASCULIN,5.0,4.5,16.5,10.0,17.0,5.5,15.0,17.0,15.5
31081284,N03,16,14.19,MASCULIN,11.0,10.0,13.5,15.0,18.0,6.5,15.0,13.0,18.5
35035338,N03,7,16.15,FEMININ,14.0,12.5,17.0,17.5,18.0,10.0,18.5,14.0,19.5
32008759,N03,2,10.62,MASCULIN,13.0,14.0,13.0,17.0,3.0,7.0,5.5,14.0,14.0
36028719,N03,23,15.15,MASCULIN,18.0,16.5,15.5,10.5,18.0,12.5,12.5,15.5,16.5
33014234,N04,6,15.5,FEMININ,14.5,15.0,15.5,11.5,15.5,15.0,18.0,14.0,17.5
35022874,N03,5,11.83,FEMININ,17.5,14.5,16.0,17.5,6.5,12.0,7.0,11.0,18.5
38057315,N05,32,13.7,MASCULIN,12.0,8.0,11.5,10.5,14.0,4.0,13.5,19.0,16.5
33003668,N03,6,11.86,MASCULIN,12.5,14.0,10.0,5.5,15.5,5.5,12.0,11.5,15.0
36020596,N04,23,11.79,FEMININ,9.0,8.0,14.5,12.0,12.0,7.0,12.0,11.0,15.5
31009117,N03,15,13.76,MASCULIN,14.0,16.5,13.5,15.0,16.0,5.5,14.0,10.0,16.0
31080722,N03,16,13.77,FEMININ,9.5,8.0,12.0,9.0,19.0,8.5,14.0,15.0,18.5
31024666,N03,15,12.45,FEMININ,11.0,16.5,14.0,8.5,12.0,13.5,10.5,10.0,18.0
34001073,N03,4,11.02,FEMININ,7.5,6.0,14.0,9.0,15.5,3.5,11.5,9.0,17.0
39081540,N04,47,13.9,FEMININ,15.0,13.5,15.5,12.5,11.5,9.0,16.0,16.5,16.0
32007681,N04,2,10.43,MASCULIN,10.0,9.0,11.5,15.0,8.0,7.5,11.5,5.5,13.5
35074040,N05,28,14.36,MASCULIN,6.5,5.0,13.0,12.5,17.0,10.5,17.0,16.0,16.5
31067087,N03,16,14.31,FEMININ,13.0,14.5,15.0,17.0,15.0,10.0,15.0,11.0,19.5
32068036,N03,44,14.0,MASCULIN,6.0,7.0,13.5,14.0,15.5,13.0,16.5,15.0,15.0
36002291,N03,21,10.7,MASCULIN,15.5,16.0,11.0,10.5,11.5,5.0,9.0,8.5,11.0
37067992,N03,31,9.57,FEMININ,12.5,12.0,15.5,17.5,5.0,12.0,2.0,10.5,11.5
39050990,N03,30,10.98,FEMININ,12.5,7.0,13.0,9.5,8.5,9.0,12.0,11.0,15.5
31085797,N03,16,10.32,FEMININ,12.0,11.5,14.5,9.5,7.0,7.5,12.5,7.0,16.5
39055726,N03,30,9.78,FEMININ,7.0,6.0,6.5,14.0,14.0,5.5,10.5,5.5,13.5
34002838,N03,4,15.69,FEMININ,14.5,14.0,17.0,17.5,17.0,14.0,16.5,12.5,18.5
32025474,N03,9,13.95,FEMININ,13.5,10.0,15.5,16.5,11.5,13.0,16.0,12.0,18.5
31060612,N03,16,9.6,FEMININ,6.0,6.5,9.0,14.5,11.5,2.5,8.5,10.5,12.0
31012741,N03,15,15.87,FEMININ,19.0,16.5,12.0,16.5,15.0,12.0,16.5,14.5,19.5
38032052,N03,22,12.3,FEMININ,15.5,13.5,13.0,11.0,11.5,13.5,14.0,8.0,17.0
35055403,N03,19,9.26,FEMININ,9.5,12.0,8.0,8.5,6.0,10.0,10.5,8.5,12.0
36004293,N03,21,16.77,FEMININ,16.5,12.0,17.5,17.5,16.5,14.0,16.0,18.5,19.0
39006069,N03,3,15.77,MASCULIN,13.5,6.0,18.5,17.0,20.0,7.0,19.0,14.0,17.0
38071031,N03,38,10.38,MASCULIN,8.0,6.5,14.5,13.0,8.5,7.5,8.5,11.0,14.5
35054892,N03,19,10.56,MASCULIN,6.0,10.5,11.0,14.0,4.0,4.0,13.5,12.0,17.5
35033738,N03,7,10.88,FEMININ,9.5,7.0,15.5,15.5,6.0,10.5,9.5,10.5,18.0
36048932,N03,41,13.77,FEMININ,5.0,8.0,14.5,11.0,16.5,10.0,17.5,13.5,17.5
37069127,N03,48,18.41,FEMININ,16.5,13.0,19.0,17.5,19.5,17.0,20.0,19.0,19.5
31028880,N03,35,13.47,MASCULIN,10.5,10.5,15.5,12.5,13.0,8.5,16.5,12.5,17.5
33032787,N03,18,13.13,MASCULIN,10.5,8.0,17.0,9.5,11.5,11.5,17.0,12.5,17.0
34050570,N05,40,9.48,MASCULIN,4.0,6.5,11.5,6.0,10.5,2.5,5.0,15.0,14.0
35064484,N03,19,12.41,MASCULIN,12.0,10.5,15.5,9.5,17.0,3.5,11.5,11.5,18.5
34036902,N03,25,9.25,MASCULIN,8.0,9.0,11.5,7.5,8.0,7.0,8.0,9.5,14.0
31055131,N03,16,10.96,FEMININ,9.0,9.0,13.5,14.5,9.0,4.5,8.0,13.0,16.0
31083029,N03,16,9.45,MASCULIN,9.0,8.0,14.0,10.5,4.5,6.0,6.0,13.0,14.5
38055011,N03,29,11.63,FEMININ,6.0,8.0,9.5,13.0,15.0,8.0,12.0,9.5,18.5
32023218,N03,9,14.57,MASCULIN,11.5,13.5,13.5,13.5,17.0,11.0,17.0,12.5,19.0
31065330,N03,16,10.38,MASCULIN,12.0,7.5,13.5,13.0,7.5,6.0,10.5,9.0,16.0
31039254,N03,16,16.78,FEMININ,17.0,13.5,14.0,18.5,17.0,15.0,16.5,18.5,17.5
39055368,N03,30,14.21,FEMININ,16.5,11.5,16.0,17.5,14.0,11.5,13.0,12.0,18.0
32042889,N03,26,11.6,MASCULIN,11.5,8.5,12.5,13.0,12.0,12.0,9.0,11.0,15.0
35001718,N03,5,9.77,FEMININ,4.5,7.5,14.5,13.0,10.5,6.5,4.5,10.0,17.0
39002340,N03,3,16.37,FEMININ,15.5,14.0,18.5,18.0,17.5,14.0,18.5,14.5,14.0
35058001,N04,19,11.95,FEMININ,10.5,8.5,14.5,13.5,10.0,7.0,15.0,11.0,15.5
39074473,N03,39,11.5,MASCULIN,8.0,5.0,10.5,12.0,12.5,5.5,13.0,14.0,10.5
37055890,N03,31,10.45,MASCULIN,10.5,15.0,10.0,15.0,9.5,5.5,4.0,11.5,15.5
32064349,N03,44,9.96,MASCULIN,5.0,7.5,11.0,9.0,9.0,5.0,13.5,10.5,10.5
33051643,N03,34,12.2,FEMININ,12.0,10.5,15.0,14.0,6.5,10.5,13.5,12.0,18.0
32021456,N03,9,11.24,FEMININ,3.5,7.5,11.5,15.0,12.5,6.0,8.0,14.5,14.5
37072790,N03,46,18.5,FEMININ,19.5,17.5,18.0,17.5,20.0,17.5,20.0,17.0,19.0
33032591,N03,18,10.95,FEMININ,9.0,4.0,10.5,10.0,10.5,9.5,8.5,15.0,15.0
32031612,N03,9,16.7,FEMININ,18.0,16.0,14.0,14.5,19.0,14.0,16.5,16.5,19.0
31037206,N05,35,12.06,MASCULIN,5.5,16.0,7.5,15.5,9.5,18.75,11.5,11.5,10.5
34060976,N03,43,9.92,FEMININ,8.0,9.0,16.5,9.5,9.5,4.5,8.5,8.5,17.0
31094861,N03,16,11.85,FEMININ,14.0,12.0,11.0,13.0,14.5,9.5,8.0,10.0,17.0
36029220,N04,23,13.9,FEMININ,12.5,15.0,12.0,14.5,14.0,14.0,14.5,6.5,17.5
33032983,N03,18,14.9,MASCULIN,12.0,12.0,17.0,13.0,13.5,7.5,18.0,16.0,20.0
39019415,N03,17,12.07,FEMININ,16.0,13.0,12.0,13.5,8.0,6.5,12.0,13.0,14.5
35027487,N03,5,11.2,MASCULIN,19.0,14.5,7.0,8.5,18.0,9.0,7.5,8.0,8.5
34011987,N03,4,14.19,MASCULIN,13.5,14.5,17.5,13.5,15.0,6.5,18.0,11.0,18.0
37085790,N03,48,12.37,FEMININ,10.5,7.5,15.0,15.0,10.5,11.0,10.5,13.0,19.5
38039806,N05,22,13.71,FEMININ,14.0,12.5,15.0,14.0,9.5,15.5,11.5,17.0,16.0
